date,total_confirm,total_suspect,total_heal,total_dead,total_severe,total_input,total_storeConfirm,today_confirm,today_suspect,today_heal,today_dead,today_severe,today_storeConfirm,today_input,name
2020-02-18,62,0,4,2,,0,56,0,0,2,1,,0,0,香港
2020-02-19,65,0,5,2,,0,58,3,0,1,0,,0,0,香港
2020-02-20,68,0,5,2,,0,61,3,0,0,0,,0,0,香港
2020-02-21,68,0,6,2,,0,60,0,0,1,0,,0,0,香港
2020-02-22,69,0,11,2,,0,56,0,0,5,0,,0,0,香港
2020-02-23,74,0,11,2,,0,61,5,0,0,0,,0,0,香港
2020-02-24,81,0,19,2,,0,60,7,0,8,0,,0,0,香港
2020-02-25,85,0,18,2,,0,65,4,0,-1,0,,0,0,香港
2020-02-26,91,0,24,2,,0,65,9,0,6,0,,0,0,香港
2020-02-27,93,0,26,2,,0,65,2,0,2,0,,0,0,香港
2020-02-28,94,0,30,2,,0,62,1,0,4,0,,0,0,香港
2020-02-29,95,0,33,2,,0,60,1,0,3,0,,0,0,香港
2020-03-01,98,0,36,2,,0,60,2,0,3,0,,0,0,香港
2020-03-02,100,0,36,2,,0,62,2,0,0,0,,0,0,香港
2020-03-03,100,0,37,2,,0,61,0,0,1,0,,0,0,香港
2020-03-04,104,0,43,2,,0,59,4,0,6,0,,0,0,香港
2020-03-05,104,0,46,2,,0,56,0,0,3,0,,0,0,香港
2020-03-06,108,0,51,2,,0,55,1,0,5,0,,0,0,香港
2020-03-07,114,0,58,3,,0,53,6,0,7,1,,0,0,香港
2020-03-08,115,0,59,3,,0,53,1,0,1,0,,0,0,香港
2020-03-09,115,0,60,3,,0,52,1,0,1,0,,0,0,香港
2020-03-10,120,0,65,3,,0,52,5,0,5,0,,0,0,香港
2020-03-11,129,0,67,3,,0,59,9,0,2,0,,0,0,香港
2020-03-12,131,0,75,4,,0,52,2,0,8,1,,0,0,香港
2020-03-13,137,0,78,4,,0,55,6,0,3,0,,0,0,香港
2020-03-14,141,0,81,4,,0,56,4,0,3,0,,0,0,香港
2020-03-15,148,0,84,4,,0,60,7,0,3,0,,0,0,香港
2020-03-16,157,0,88,4,,0,65,9,0,4,0,,0,0,香港
2020-03-17,167,0,92,4,,0,71,10,0,4,0,,0,0,香港
2020-03-18,192,0,95,4,,0,93,25,0,3,0,,0,0,香港
2020-03-19,208,0,98,4,,0,106,16,0,3,0,,0,0,香港
2020-03-20,256,0,98,4,,0,154,48,0,0,0,,0,0,香港
2020-03-21,273,0,100,4,,0,169,17,0,2,0,,0,0,香港
2020-03-22,317,0,100,4,,0,213,83,0,0,0,,0,0,香港
2020-03-23,356,0,101,4,,0,251,39,0,1,0,,0,0,香港
2020-03-24,386,0,102,4,,0,280,30,0,1,0,,0,0,香港
2020-03-25,410,0,106,4,,0,300,24,0,4,0,,0,0,香港
2020-03-26,453,0,110,4,,0,339,43,0,4,0,,0,0,香港
2020-03-27,518,0,111,4,,0,403,65,0,1,0,,0,0,香港
2020-03-28,582,0,112,4,,0,466,64,0,1,0,,0,0,香港
2020-03-29,641,0,118,4,,0,519,59,0,6,0,,0,0,香港
2020-03-30,682,0,124,4,,0,554,41,0,6,0,,0,0,香港
2020-03-31,714,0,128,4,,0,582,32,0,4,0,,0,0,香港
2020-04-01,765,0,147,4,,0,614,51,0,19,0,,0,0,香港
2020-04-02,802,0,154,4,,0,644,37,0,7,0,,0,0,香港
2020-04-03,845,0,173,4,,0,668,43,0,19,0,,0,0,香港
2020-04-04,862,0,186,4,,0,672,17,0,13,0,,0,0,香港
2020-04-05,890,0,206,4,,0,680,28,0,20,0,,0,0,香港
2020-04-06,914,0,216,4,,0,694,24,0,10,0,,0,0,香港
2020-04-07,935,0,236,4,,0,695,21,0,20,0,,0,0,香港
2020-04-08,960,0,264,4,,0,692,25,0,28,0,,0,0,香港
2020-04-09,973,0,293,4,,0,676,13,0,29,0,,0,0,香港
2020-04-10,989,0,309,4,,0,676,16,0,16,0,,0,0,香港
2020-04-11,1000,0,336,4,,0,660,11,0,27,0,,0,0,香港
2020-04-12,1004,0,360,4,,0,640,4,0,24,0,,0,0,香港
2020-04-13,1009,0,397,4,,0,608,5,0,37,0,,0,0,香港
2020-04-14,1012,0,434,4,,0,574,3,0,37,0,,0,0,香港
2020-04-15,1016,0,485,4,,0,527,4,0,51,0,,0,0,香港
2020-04-16,1017,0,485,4,,0,528,1,0,0,0,,0,0,香港
2020-04-17,1021,0,532,4,,0,485,4,0,47,0,,0,0,香港
2020-04-18,1023,0,568,4,,0,451,2,0,36,0,,0,0,香港
2020-04-19,1025,0,602,4,,0,419,2,0,34,0,,0,0,香港
2020-04-20,1025,0,630,4,,0,391,0,0,28,0,,0,0,香港
2020-04-21,1029,0,650,4,,0,375,4,0,20,0,,0,0,香港
2020-04-22,1033,0,678,4,,0,351,4,0,28,0,,0,0,香港
2020-04-23,1035,0,699,4,,0,332,2,0,21,0,,0,0,香港
2020-04-24,1035,0,725,4,,0,306,0,0,26,0,,0,0,香港
2020-04-25,1037,0,753,4,,0,280,2,0,28,0,,0,0,香港
2020-04-26,1037,0,772,4,,0,261,0,0,19,0,,0,0,香港
2020-04-27,1037,0,787,4,,0,246,0,0,15,0,,0,0,香港
2020-04-28,1037,0,811,4,,0,222,0,0,24,0,,0,0,香港
2020-04-29,1037,0,830,4,,0,203,0,0,19,0,,0,0,香港
2020-04-30,1037,0,846,4,,0,187,0,0,16,0,,0,0,香港
2020-05-01,1039,0,859,4,,0,176,2,0,13,0,,0,0,香港
2020-05-02,1039,0,864,4,,0,171,0,0,5,0,,0,0,香港
2020-05-03,1039,0,879,4,,0,156,0,0,15,0,,0,0,香港
2020-05-04,1040,0,900,4,,0,136,1,0,21,0,,0,0,香港
2020-05-05,1040,0,920,4,,0,116,0,0,20,0,,0,0,香港
2020-05-06,1040,0,932,4,,0,104,0,0,12,0,,0,0,香港
2020-05-07,1044,0,944,4,,0,96,4,0,12,0,,0,0,香港
2020-05-08,1044,0,960,4,,0,80,0,0,16,0,,0,0,香港
2020-05-09,1044,0,967,4,,0,73,0,0,7,0,,0,0,香港
2020-05-10,1047,0,982,4,,0,61,3,0,15,0,,0,0,香港
2020-05-11,1047,0,985,4,,0,58,0,0,3,0,,0,0,香港
2020-05-12,1047,0,991,4,,0,52,0,0,6,0,,0,0,香港
2020-05-13,1050,0,1008,4,,0,38,3,0,17,0,,0,0,香港
2020-05-14,1051,0,1009,4,,0,38,1,0,1,0,,0,0,香港
2020-05-15,1052,0,1019,4,,0,29,1,0,10,0,,0,0,香港
2020-05-16,1052,0,1022,4,,0,26,0,0,3,0,,0,0,香港
2020-05-17,1055,0,1024,4,,0,27,3,0,2,0,,0,0,香港
2020-05-18,1055,0,1025,4,,0,26,0,0,1,0,,0,0,香港
2020-05-19,1055,0,1025,4,,0,26,0,0,0,0,,0,0,香港
2020-05-20,1055,0,1026,4,,0,25,0,0,1,0,,0,0,香港
2020-05-21,1063,0,1029,4,,0,30,8,0,3,0,,0,0,香港
2020-05-22,1065,0,1029,4,,0,32,2,0,0,0,,0,0,香港
2020-05-23,1065,0,1029,4,,0,32,0,0,0,0,,0,0,香港
2020-05-24,1065,0,1030,4,,0,31,0,0,1,0,,0,0,香港
2020-05-25,1065,0,1030,4,,0,31,0,0,0,0,,0,0,香港
2020-05-26,1065,0,1033,4,,0,28,0,0,3,0,,0,0,香港
2020-05-27,1066,0,1034,4,,0,28,1,0,1,0,,0,0,香港
2020-05-28,1066,0,1035,4,,0,27,0,0,1,0,,0,0,香港
2020-05-29,1079,0,1035,4,,0,40,13,0,0,0,,0,0,香港
2020-05-30,1082,0,1036,4,,0,42,3,0,1,0,,0,0,香港
2020-05-31,1084,0,1037,4,,0,43,2,0,1,0,,0,0,香港
2020-06-01,1087,0,1037,4,,0,46,3,0,0,0,,0,0,香港
2020-06-02,1093,0,1038,4,,0,51,6,0,1,0,,0,0,香港
2020-06-03,1093,0,1039,4,,0,50,0,0,1,0,,0,0,香港
2020-06-04,1099,0,1042,4,,0,53,6,0,3,0,,0,0,香港
2020-06-05,1102,0,1045,4,,0,53,3,0,3,0,,0,0,香港
2020-06-06,1105,0,1048,4,,0,53,3,0,3,0,,0,0,香港
2020-06-07,1106,0,1049,4,,0,53,1,0,1,0,,0,0,香港
2020-06-08,1107,0,1049,4,,0,54,1,0,0,0,,0,0,香港
2020-06-09,1107,0,1050,4,,0,53,0,0,1,0,,0,0,香港
2020-06-10,1107,0,1051,4,,0,52,0,0,1,0,,0,0,香港
2020-06-11,1107,0,1055,4,,0,48,0,0,4,0,,0,0,香港
2020-06-12,1108,0,1060,4,,0,44,1,0,5,0,,0,0,香港
2020-06-13,1109,0,1061,4,,0,44,1,0,1,0,,0,0,香港
2020-06-14,1109,0,1067,4,,0,38,0,0,6,0,,0,0,香港
2020-06-15,1112,0,1067,4,,0,41,3,0,0,0,,0,0,香港
2020-06-16,1112,0,1069,4,,0,39,0,0,2,0,,0,0,香港
2020-06-17,1120,0,1071,4,,0,45,0,0,2,0,,0,0,香港
2020-06-18,1124,0,1072,4,,0,48,4,0,1,0,,0,0,香港
2020-06-19,1127,0,1074,4,,0,49,3,0,2,0,,0,0,香港
2020-06-20,1128,0,1077,4,,0,47,1,0,3,0,,0,0,香港
2020-06-21,1131,0,1078,5,,0,48,3,0,1,1,,0,0,香港
2020-06-22,1161,0,1078,5,,0,78,30,0,0,0,,0,0,香港
2020-06-23,1177,0,1083,6,,0,88,16,0,5,1,,0,0,香港
2020-06-24,1179,0,1086,6,,0,87,2,0,3,0,,0,0,香港
2020-06-25,1193,0,1088,7,,0,98,14,0,2,1,,0,0,香港
2020-06-26,1196,0,1091,7,,0,98,3,0,3,0,,0,0,香港
2020-06-27,1197,0,1095,7,,0,95,1,0,4,0,,0,0,香港
2020-06-28,1199,0,1104,7,,0,88,2,0,9,0,,0,0,香港
2020-06-29,1203,0,1105,7,,0,91,4,0,1,0,,0,0,香港
2020-06-30,1205,0,1107,7,,0,91,2,0,2,0,,0,0,香港
2020-07-01,1233,0,1117,7,,0,109,28,0,10,0,,0,0,香港
2020-07-02,1242,0,1120,7,,0,115,9,0,3,0,,0,0,香港
2020-07-03,1247,0,1125,7,,0,115,5,0,5,0,,0,0,香港
2020-07-04,1258,0,1145,7,,0,106,11,0,20,0,,0,0,香港
2020-07-05,1268,0,1156,7,,0,105,10,0,11,0,,0,0,香港
2020-07-06,1285,0,1157,7,,0,121,17,0,1,0,,0,0,香港
2020-07-07,1299,0,1161,7,,0,131,14,0,4,0,,0,0,香港
2020-07-08,1323,0,1167,7,,0,149,24,0,6,0,,0,0,香港
2020-07-09,1365,0,1176,7,,0,182,42,0,9,0,,0,0,香港
2020-07-10,1403,0,1187,7,,0,209,38,0,11,0,,0,0,香港
2020-07-11,1431,0,1197,7,,0,227,28,0,10,0,,0,0,香港
2020-07-12,1469,0,1214,7,,0,248,38,0,17,0,,0,0,香港
2020-07-13,1521,0,1217,8,,0,296,52,0,3,1,,0,0,香港
2020-07-14,1569,0,1229,8,,0,332,48,0,12,0,,0,0,香港
2020-07-15,1588,0,1241,10,,0,337,19,0,12,2,,0,0,香港
2020-07-16,1655,0,1254,10,,0,391,67,0,13,0,,0,0,香港
2020-07-17,1713,0,1264,11,,0,438,58,0,10,1,,0,0,香港
2020-07-18,1777,0,1274,12,,0,491,64,0,10,1,,0,0,香港
2020-07-19,1885,0,1294,12,,0,579,108,0,20,0,,0,0,香港
2020-07-20,1958,0,1302,12,,0,644,73,0,8,0,,0,0,香港
2020-07-21,2018,0,1324,14,,0,680,60,0,22,2,,0,0,香港
2020-07-22,2131,0,1344,14,,0,773,113,0,20,0,,0,0,香港
2020-07-23,2249,0,1379,15,,0,855,118,0,35,1,,0,0,香港
2020-07-24,2372,0,1407,16,,0,949,123,0,28,1,,0,0,香港
2020-07-25,2505,0,1455,18,,0,1032,133,0,48,2,,0,0,香港
2020-07-26,2633,0,1495,18,,0,1120,128,0,40,0,,0,0,香港
2020-07-27,2778,0,1486,22,,0,1270,145,0,-9,4,,0,0,香港
2020-07-28,2884,0,1527,23,,0,1334,106,0,41,1,,0,0,香港
2020-07-29,3002,0,1591,24,,0,1387,118,0,64,1,,0,0,香港
2020-07-30,3151,0,1660,25,,0,1466,149,0,69,1,,0,0,香港
2020-07-31,3272,0,1751,27,,0,1494,121,0,91,2,,0,0,香港
2020-08-01,3396,0,1858,31,,0,1507,124,0,107,4,,0,0,香港
2020-08-02,3511,0,1959,35,,0,1517,115,0,101,4,,0,0,香港
2020-08-03,3589,0,2037,38,,0,1514,78,0,78,3,,0,0,香港
2020-08-04,3669,0,2141,42,,0,1486,80,0,104,4,,0,0,香港
2020-08-05,3754,0,2314,43,,0,1397,85,0,173,1,,0,0,香港
2020-08-06,3849,0,2458,46,,0,1345,95,0,144,3,,0,0,香港
2020-08-07,3938,0,2620,47,,0,1271,89,0,162,1,,0,0,香港
2020-08-08,4007,0,2755,47,,0,1205,69,0,135,0,,0,0,香港
2020-08-09,4079,0,2847,52,,0,1180,72,0,92,5,,0,0,香港
2020-08-10,4148,0,2917,55,,0,1176,69,0,70,3,,0,0,香港
2020-08-11,4181,0,3052,58,,0,1071,33,0,135,3,,0,0,香港
2020-08-12,4243,0,3189,63,,0,991,62,0,137,5,,0,0,香港
2020-08-13,4312,0,3295,66,,0,951,69,0,106,3,,0,0,香港
2020-08-14,4360,0,3392,67,,0,901,48,0,97,1,,0,0,香港
2020-08-15,4406,0,3488,69,,0,849,46,0,96,2,,0,0,香港
2020-08-16,4480,0,3549,69,,0,862,74,0,61,0,,0,0,香港
2020-08-17,4524,0,3599,69,,0,856,44,0,50,0,,0,0,香港
2020-08-18,4560,0,3677,71,,0,812,36,0,78,2,,0,0,香港
2020-08-19,4586,0,3779,72,,0,735,26,0,102,1,,0,0,香港
2020-08-20,4604,0,3827,75,,0,702,18,0,48,3,,0,0,香港
2020-08-21,4631,0,3900,75,,0,656,27,0,73,0,,0,0,香港
2020-08-22,4657,0,3974,76,,0,607,26,0,74,1,,0,0,香港
2020-08-23,4682,0,4018,77,,0,587,25,0,44,1,,0,0,香港
2020-08-24,4691,0,4052,77,,0,562,9,0,34,0,,0,0,香港
2020-08-25,4710,0,4108,78,,0,524,19,0,56,1,,0,0,香港
2020-08-26,4734,0,4161,79,,0,494,24,0,53,1,,0,0,香港
2020-08-27,4755,0,4200,81,,0,474,21,0,39,2,,0,0,香港
2020-08-28,4768,0,4249,84,,0,435,13,0,49,3,,0,0,香港
2020-08-29,4786,0,4287,87,,0,412,18,0,38,3,,0,0,香港
2020-08-30,4801,0,4320,88,,0,393,15,0,33,1,,0,0,香港
2020-08-31,4810,0,4342,89,,0,379,9,0,22,1,,0,0,香港
2020-09-01,4822,0,4380,90,,0,352,12,0,38,1,,0,0,香港
2020-09-02,4830,0,4401,93,,0,336,8,0,21,3,,0,0,香港
2020-09-03,4838,0,4431,94,,0,313,8,0,30,1,,0,0,香港
2020-09-04,4850,0,4456,94,,0,300,12,0,25,0,,0,0,香港
2020-09-05,4857,0,4493,94,,0,270,7,0,37,0,,0,0,香港
2020-09-06,4878,0,4511,96,,0,271,21,0,18,2,,0,0,香港
2020-09-07,4889,0,4524,98,,0,267,11,0,13,2,,0,0,香港
2020-09-08,4895,0,4543,99,,0,253,6,0,19,1,,0,0,香港
2020-09-09,4901,0,4557,99,,0,245,6,0,14,0,,0,0,香港
2020-09-10,4913,0,4582,99,,0,232,12,0,25,0,,0,0,香港
2020-09-11,4925,0,4598,99,,0,228,12,0,16,0,,0,0,香港
2020-09-12,4938,0,4613,100,,0,225,13,0,15,1,,0,0,香港
2020-09-13,4957,0,4630,100,,0,227,19,0,17,0,,0,0,香港
2020-09-14,4971,0,4635,101,,0,235,14,0,5,1,,0,0,香港
2020-09-15,4975,0,4646,102,,0,227,4,0,11,1,,0,0,香港
2020-09-16,4984,0,4663,102,,0,219,9,0,17,0,,0,0,香港
2020-09-17,4993,0,4682,102,,0,209,9,0,19,0,,0,0,香港
2020-09-18,4996,0,4696,103,,0,197,3,0,14,1,,0,0,香港
2020-09-19,5009,0,4708,103,,0,198,13,0,12,0,,0,0,香港
2020-09-20,5032,0,4712,103,,0,217,23,0,4,0,,0,0,香港
2020-09-21,5038,0,4717,103,,0,218,6,0,5,0,,0,0,香港
2020-09-22,5046,0,4729,103,,0,214,8,0,12,0,,0,0,香港
2020-09-23,5049,0,4749,104,,0,196,3,0,20,1,,0,0,香港
2020-09-24,5056,0,4758,104,,0,194,7,0,9,0,,0,0,香港
2020-09-25,5058,0,4765,105,,0,188,2,0,7,1,,0,0,香港
2020-09-26,5059,0,4777,105,,0,177,1,0,12,0,,0,0,香港
2020-09-27,5065,0,4786,105,,0,174,6,0,9,0,,0,0,香港
2020-09-28,5075,0,4790,105,,0,180,10,0,4,0,,0,0,香港
2020-09-29,5079,0,4807,105,,0,167,4,0,17,0,,0,0,香港
2020-09-30,5087,0,4827,105,,0,155,8,0,20,0,,0,0,香港
2020-10-01,5097,0,4837,105,,0,155,10,0,10,0,,0,0,香港
2020-10-02,5104,0,4843,105,,0,156,7,0,6,0,,0,0,香港
2020-10-03,5108,0,4849,105,,0,154,4,0,6,0,,0,0,香港
2020-10-04,5113,0,4861,105,,0,147,5,0,12,0,,0,0,香港
2020-10-05,5124,0,4864,105,,0,155,11,0,3,0,,0,0,香港
2020-10-06,5132,0,4875,105,,0,152,8,0,11,0,,0,0,香港
2020-10-07,5143,0,4885,105,,0,153,11,0,10,0,,0,0,香港
2020-10-08,5161,0,4890,105,,0,166,18,0,5,0,,0,0,香港
2020-10-09,5169,0,4906,105,,0,158,8,0,16,0,,0,0,香港
2020-10-10,5175,0,4914,105,,0,156,6,0,8,0,,0,0,香港
2020-10-11,5182,0,4919,105,,0,158,7,0,5,0,,0,0,香港
2020-10-12,5193,0,4921,105,,0,167,11,0,2,0,,0,0,香港
2020-10-13,5201,0,4931,105,,0,165,8,0,10,0,,0,0,香港
2020-10-14,5201,0,4932,105,,0,164,0,0,1,0,,0,0,香港
2020-10-15,5213,0,4943,105,,0,165,12,0,11,0,,0,0,香港
2020-10-16,5220,0,4951,105,,0,164,7,0,8,0,,0,0,香港
2020-10-17,5237,0,4963,105,,0,169,17,0,12,0,,0,0,香港
2020-10-18,5241,0,4973,105,,0,163,4,0,10,0,,0,0,香港
2020-10-19,5256,0,4982,105,,0,169,15,0,9,0,,0,0,香港
2020-10-20,5261,0,4996,105,,0,160,5,0,14,0,,0,0,香港
2020-10-21,5269,0,5004,105,,0,160,8,0,8,0,,0,0,香港
2020-10-22,5280,0,5019,105,,0,156,11,0,15,0,,0,0,香港
2020-10-23,5284,0,5029,105,,0,150,4,0,10,0,,0,0,香港
2020-10-24,5289,0,5041,105,,0,143,5,0,12,0,,0,0,香港
2020-10-25,5295,0,5047,105,,0,143,6,0,6,0,,0,0,香港
2020-10-26,5303,0,5050,105,,0,148,8,0,3,0,,0,0,香港
2020-10-27,5308,0,5053,105,,0,150,5,0,3,0,,0,0,香港
2020-10-28,5310,0,5063,105,,0,142,2,0,10,0,,0,0,香港
2020-10-29,5313,0,5073,105,,0,135,3,0,10,0,,0,0,香港
2020-10-30,5320,0,5082,105,,0,133,7,0,9,0,,0,0,香港
2020-10-31,5323,0,5089,105,,0,129,3,0,7,0,,0,0,香港
2020-11-01,5330,0,5096,105,,0,129,7,0,7,0,,0,0,香港
2020-11-02,5336,0,5102,105,,0,129,6,0,6,0,,0,0,香港
2020-11-03,5345,0,5109,105,,0,131,9,0,7,0,,0,0,香港
2020-11-04,5348,0,5118,106,,0,124,3,0,9,1,,0,0,香港
2020-11-05,5355,0,5126,107,,0,122,7,0,8,1,,0,0,香港
2020-11-06,5361,0,5131,107,,0,123,6,0,5,0,,0,0,香港
2020-11-07,5364,0,5139,107,,0,118,3,0,8,0,,0,0,香港
2020-11-08,5374,0,5144,107,,0,123,10,0,5,0,,0,0,香港
2020-11-09,5380,0,5146,107,,0,127,6,0,2,0,,0,0,香港
2020-11-10,5389,0,5153,108,,0,128,9,0,7,1,,0,0,香港
2020-11-11,5407,0,5159,108,,0,140,18,0,6,0,,0,0,香港
2020-11-12,5430,0,5170,108,,0,152,23,0,11,0,,0,0,香港
2020-11-13,5436,0,5177,108,,0,151,6,0,7,0,,0,0,香港
2020-11-14,5444,0,5187,108,,0,149,8,0,10,0,,0,0,香港
2020-11-15,5458,0,5194,108,,0,156,14,0,7,0,,0,0,香港
2020-11-16,5466,0,5198,108,,0,160,8,0,4,0,,0,0,香港
2020-11-17,5470,0,5212,108,,0,150,4,0,14,0,,0,0,香港
2020-11-18,5479,0,5224,108,,0,147,9,0,12,0,,0,0,香港
2020-11-19,5491,0,5233,108,,0,150,12,0,9,0,,0,0,香港
2020-11-20,5517,0,5239,108,,0,170,26,0,6,0,,0,0,香港
2020-11-21,5560,0,5248,108,,0,204,43,0,9,0,,0,0,香港
2020-11-22,5628,0,5259,108,,0,261,68,0,11,0,,0,0,香港
2020-11-23,5701,0,5267,108,,0,326,73,0,8,0,,0,0,香港
2020-11-24,5781,0,5274,108,,0,399,80,0,7,0,,0,0,香港
2020-11-25,5866,0,5295,108,,0,463,85,0,21,0,,0,0,香港
2020-11-26,5947,0,5300,108,,0,539,81,0,5,0,,0,0,香港
2020-11-27,6039,0,5313,108,,0,618,92,0,13,0,,0,0,香港
2020-11-28,6123,0,5328,109,,0,686,84,0,15,1,,0,0,香港
2020-11-29,6238,0,5340,109,,0,789,115,0,12,0,,0,0,香港
2020-11-30,6314,0,5344,109,,0,861,76,0,4,0,,0,0,香港
2020-12-01,6396,0,5361,109,,0,926,82,0,17,0,,0,0,香港
2020-12-02,6499,0,5394,110,,0,995,103,0,33,1,,0,0,香港
2020-12-03,6589,0,5423,111,,0,1055,90,0,29,1,,0,0,香港
2020-12-04,6701,0,5465,112,,0,1124,112,0,42,1,,0,0,香港
2020-12-05,6701,0,5465,112,,0,1124,112,0,0,0,,0,0,香港
2020-01-21,26,0,0,0,,0,26,0,0,0,0,,0,0,广东
2020-01-22,32,0,0,0,,0,32,6,0,0,0,,0,0,广东
2020-01-23,53,0,2,0,,0,51,21,0,2,0,,0,0,广东
2020-01-24,78,0,2,0,,0,76,25,0,0,0,,0,0,广东
2020-01-26,146,0,2,0,,0,144,48,0,0,0,,0,0,广东
2020-01-27,188,0,4,0,,0,184,42,0,2,0,,0,0,广东
2020-01-28,241,0,5,0,,0,236,53,0,1,0,,0,0,广东
2020-01-29,311,0,6,0,,0,305,70,0,1,0,,0,0,广东
2020-01-30,393,0,9,0,,0,384,82,0,3,0,,0,0,广东
2020-01-31,520,0,9,0,,0,511,127,0,0,0,,0,0,广东
2020-02-01,604,0,12,0,,0,592,84,0,3,0,,0,0,广东
2020-02-02,683,0,14,0,,0,669,79,0,2,0,,0,0,广东
2020-02-03,797,0,20,0,,0,777,114,0,6,0,,0,0,广东
2020-02-04,870,0,32,0,,0,838,73,0,12,0,,0,0,广东
2020-02-05,944,0,49,0,,0,895,74,0,17,0,,0,0,广东
2020-02-06,1018,0,68,0,,0,950,74,0,19,0,,0,0,广东
2020-02-07,1075,0,97,1,,0,977,57,0,29,1,,0,0,广东
2020-02-08,1120,0,125,1,,0,994,45,0,28,0,,0,0,广东
2020-02-09,1151,0,143,1,,0,1007,31,0,18,0,,0,0,广东
2020-02-10,1177,0,181,1,,0,995,26,0,38,0,,0,0,广东
2020-02-11,1219,0,241,1,,0,977,42,0,60,0,,0,0,广东
2020-02-12,1241,0,284,1,,0,956,22,0,43,0,,0,0,广东
2020-02-13,1241,0,284,2,,0,955,22,0,0,1,,0,0,广东
2020-02-14,1294,0,386,2,,0,906,33,0,102,0,,0,0,广东
2020-02-15,1316,0,436,2,,0,878,22,0,50,0,,0,0,广东
2020-02-16,1322,0,473,4,,0,845,6,0,37,2,,0,0,广东
2020-02-17,1328,0,530,4,,0,794,6,0,57,0,,0,0,广东
2020-02-18,1331,0,571,5,,0,755,3,0,41,1,,0,0,广东
2020-02-19,1332,0,619,5,,0,708,1,0,48,0,,0,0,广东
2020-02-20,1333,0,664,5,,0,664,1,0,45,0,,0,0,广东
2020-02-21,1339,0,720,5,,0,614,6,0,56,0,,0,0,广东
2020-02-22,1342,0,740,6,,0,596,3,0,20,1,,0,0,广东
2020-02-23,1345,0,772,6,,0,567,3,0,32,0,,0,0,广东
2020-02-24,1347,0,805,7,,0,535,2,0,33,1,,0,0,广东
2020-02-25,1347,0,841,7,,0,499,0,0,36,0,,0,0,广东
2020-02-26,1347,0,873,7,,0,467,0,0,32,0,,0,0,广东
2020-02-27,1348,0,919,7,,0,422,1,0,46,0,,0,0,广东
2020-02-28,1349,0,972,7,,0,370,1,0,53,0,,0,0,广东
2020-02-29,1349,0,1009,7,,0,333,0,0,37,0,,0,0,广东
2020-03-01,1350,0,1034,7,,0,309,1,0,25,0,,0,0,广东
2020-03-02,1350,0,1081,7,,0,262,0,0,47,0,,0,0,广东
2020-03-03,1350,0,1129,7,,0,214,0,0,48,0,,0,0,广东
2020-03-04,1350,0,1159,7,,0,184,0,0,30,0,,0,0,广东
2020-03-05,1351,0,1181,7,,0,163,1,0,22,0,,0,0,广东
2020-03-06,1352,0,1233,7,,0,112,1,0,52,0,,0,0,广东
2020-03-07,1352,0,1250,7,,0,95,0,0,17,0,,0,0,广东
2020-03-08,1352,0,1260,8,,0,84,0,0,10,1,,0,0,广东
2020-03-09,1353,0,1270,8,,0,75,1,0,10,0,,0,0,广东
2020-03-10,1353,0,1282,8,,0,63,0,0,12,0,,0,0,广东
2020-03-11,1356,0,1288,8,,0,60,3,0,6,0,,0,0,广东
2020-03-12,1356,0,1296,8,,0,52,0,0,8,0,,0,0,广东
2020-03-13,1356,0,1299,8,,0,49,0,0,3,0,,0,0,广东
2020-03-14,1357,0,1299,8,,0,50,1,0,0,0,,0,0,广东
2020-03-15,1361,0,1306,8,,0,47,4,0,7,0,,0,0,广东
2020-03-16,1364,0,1307,8,,0,49,3,0,1,0,,0,0,广东
2020-03-17,1370,0,1312,8,,0,50,6,0,5,0,,0,0,广东
2020-03-18,1378,0,1318,8,,0,52,8,0,6,0,,0,0,广东
2020-03-19,1392,0,1322,8,,0,62,14,0,4,0,,0,0,广东
2020-03-20,1399,0,1325,8,,0,66,7,0,3,0,,0,0,广东
2020-03-21,1407,0,1329,8,,0,70,8,0,4,0,,0,0,广东
2020-03-22,1413,0,1332,8,,0,73,6,0,3,0,,0,0,广东
2020-03-23,1428,0,1333,8,,0,87,15,0,1,0,,0,0,广东
2020-03-24,1433,0,1334,8,,0,91,5,0,1,0,,0,0,广东
2020-03-25,1444,0,1336,8,,0,100,11,0,2,0,,0,0,广东
2020-03-26,1456,0,1337,8,,0,111,12,0,1,0,,0,0,广东
2020-03-27,1467,0,1341,8,,0,118,11,0,4,0,,0,0,广东
2020-03-28,1475,0,1349,8,,0,118,8,0,8,0,,0,0,广东
2020-03-29,1484,0,1351,8,,0,125,9,0,2,0,,0,0,广东
2020-03-30,1490,0,1353,8,,0,129,6,0,2,0,,0,0,广东
2020-03-31,1501,0,1357,8,,0,136,11,0,4,0,,0,0,广东
2020-04-01,1507,0,1365,8,,0,134,6,0,8,0,,0,0,广东
2020-04-02,1514,0,1368,8,,0,138,7,0,3,0,,0,0,广东
2020-04-03,1516,0,1378,8,,0,130,2,0,10,0,,0,0,广东
2020-04-04,1524,0,1387,8,,0,129,8,0,9,0,,0,0,广东
2020-04-05,1532,0,1395,8,,0,129,8,0,8,0,,0,0,广东
2020-04-06,1533,0,1401,8,,0,124,1,0,6,0,,0,0,广东
2020-04-07,1536,0,1411,8,,0,117,3,0,10,0,,0,0,广东
2020-04-08,1539,0,1423,8,,0,108,3,0,12,0,,0,0,广东
